"gene_short_name","family","pval","qval","status","num_cells_expressed","use_for_ordering"
"SERTAD3","negbinomial.size",0.0220749251172464,0.0227785502280244,"OK",3497,TRUE
"RBM7","negbinomial.size",4.16198474759464e-17,6.50385080513889e-17,"OK",3171,TRUE
"CHMP1A","negbinomial.size",1.18594763695844e-15,1.74394605055109e-15,"OK",2099,TRUE
"MFSD2A","negbinomial.size",2.08753006841695e-15,3.03597829186864e-15,"OK",235,TRUE
"ABCA1","negbinomial.size",2.38674875200305e-06,2.65343825889011e-06,"OK",71,TRUE
"CXCR3","negbinomial.size",2.41590899786919e-15,3.50508803771122e-15,"OK",1579,TRUE
"RPN2","negbinomial.size",1.64231811561857e-15,2.40039622154763e-15,"OK",4232,TRUE
"CENPK","negbinomial.size",7.61661830396839e-11,9.48905519891295e-11,"OK",1098,TRUE
"KYNU","negbinomial.size",1.68035236349894e-05,1.83611298560665e-05,"OK",72,TRUE
"MAPKAPK2","negbinomial.size",0.409581002927876,0.414550254479964,"OK",4924,TRUE
"GRAMD2B","negbinomial.size",1.88383571254396e-47,6.0623733835428e-47,"OK",1249,TRUE
"GNLY","negbinomial.size",1.88332188661931e-07,2.14206878451877e-07,"OK",14663,TRUE
"FBXL15","negbinomial.size",7.69559540583491e-20,1.31018417859152e-19,"OK",2180,TRUE
"MOK","negbinomial.size",6.38329026583109e-09,7.55338602650717e-09,"OK",177,TRUE
"PPP4C","negbinomial.size",8.5171071188421e-18,1.36135632577513e-17,"OK",3838,TRUE
"ARID2","negbinomial.size",1.13876296686902e-16,1.75175664903468e-16,"OK",1726,TRUE
"B3GALT6","negbinomial.size",1.93284485930969e-11,2.45166111101913e-11,"OK",990,TRUE
"COX19","negbinomial.size",3.62431317276912e-24,6.96909155295763e-24,"OK",4008,TRUE
"ATP11A","negbinomial.size",6.38344822794682e-13,8.50995648827084e-13,"OK",409,TRUE
"AARD","negbinomial.size",5.69338068776034e-05,6.16830305282327e-05,"OK",83,TRUE
"CSGALNACT2","negbinomial.size",5.7288565602487e-12,7.38756829915543e-12,"OK",2716,TRUE
"CDKN2B","negbinomial.size",3.9245653124414e-18,6.34305675311878e-18,"OK",180,TRUE
"MESD","negbinomial.size",1.00403443267336e-11,1.28329445166089e-11,"OK",2369,TRUE
"AP005019.1","negbinomial.size",1.46481126558645e-06,1.63434960651081e-06,"OK",143,TRUE
"PSMC3","negbinomial.size",1.59715652427321e-12,2.09826317452974e-12,"OK",3424,TRUE
"CDC5L","negbinomial.size",3.61152198681917e-19,6.02105395035417e-19,"OK",3449,TRUE
"NDUFB7","negbinomial.size",5.19608092558332e-14,7.19687070727344e-14,"OK",6362,TRUE
"GPATCH2","negbinomial.size",1.66406025439647e-10,2.05426675685028e-10,"OK",1280,TRUE
"AP5Z1","negbinomial.size",1.9657510214022e-18,3.20821216359772e-18,"OK",1304,TRUE
"TMEM50A","negbinomial.size",2.90342941319529e-09,3.46589895279063e-09,"OK",8524,TRUE
"OSM","negbinomial.size",4.43212887780769e-15,6.35799440209318e-15,"OK",963,TRUE
"PRKAA1","negbinomial.size",3.60590101572446e-16,5.43516282356244e-16,"OK",2602,TRUE
"GSTO1","negbinomial.size",3.67188901931176e-12,4.75482225844012e-12,"OK",2914,TRUE
"MBNL2","negbinomial.size",4.71099970030108e-11,5.90986602079412e-11,"OK",1970,TRUE
"RNF146","negbinomial.size",3.06141457691225e-08,3.54901561588598e-08,"OK",864,TRUE
"TBC1D10C","negbinomial.size",0.00114297730757544,0.00120403971837355,"OK",5115,TRUE
"PTPRN2","negbinomial.size",9.20966599955646e-09,1.0838722492153e-08,"OK",731,TRUE
"HDLBP","negbinomial.size",3.81689343232436e-16,5.74520600604548e-16,"OK",1346,TRUE
"CLDND1","negbinomial.size",2.16834126585841e-21,3.83929159644644e-21,"OK",3997,TRUE
"EPOP","negbinomial.size",1.31136696487697e-07,1.49624142389172e-07,"OK",457,TRUE
"WIPF1","negbinomial.size",1.8175804012703e-37,4.87309257151455e-37,"OK",8459,TRUE
"CMPK2","negbinomial.size",6.68790626913511e-18,1.07452360724104e-17,"OK",379,TRUE
"SHOC2","negbinomial.size",1.50420074112518e-10,1.85903783903163e-10,"OK",2186,TRUE
"AC103706.1","negbinomial.size",3.12079326199583e-12,4.05572233988554e-12,"OK",326,TRUE
"LGALS9","negbinomial.size",1.13255827383035e-43,3.40238074229645e-43,"OK",1508,TRUE
"ARRB2","negbinomial.size",9.91218501565368e-05,0.000106803424237222,"OK",4150,TRUE
"TBCC","negbinomial.size",0.00428976448534346,0.00448625803698648,"OK",5741,TRUE
"PNKP","negbinomial.size",2.20503895848374e-14,3.08364248933025e-14,"OK",2878,TRUE
"BANF1","negbinomial.size",1.35565523003402e-17,2.15099941034659e-17,"OK",6016,TRUE
"LRP2BP","negbinomial.size",9.6281634489492e-10,1.16342543291202e-09,"OK",509,TRUE
"TRAPPC2","negbinomial.size",0.000218639754678056,0.000233151242820405,"OK",2858,TRUE
"PTBP1","negbinomial.size",3.00638669259658e-27,6.3125389508635e-27,"OK",5028,TRUE
"COPZ1","negbinomial.size",1.39921849183037e-20,2.41440326871923e-20,"OK",3041,TRUE
"UBE2Q2","negbinomial.size",6.05344103834464e-31,1.41486138062172e-30,"OK",2444,TRUE
"WDR48","negbinomial.size",6.41794232391374e-14,8.86092737146333e-14,"OK",1849,TRUE
"MPHOSPH8","negbinomial.size",3.06352457329599e-11,3.86324697644128e-11,"OK",6210,TRUE
"CDKN2C","negbinomial.size",9.0364230267528e-16,1.33514996900728e-15,"OK",2577,TRUE
"HAT1","negbinomial.size",3.21179627788623e-13,4.3135517812602e-13,"OK",2371,TRUE
"TSC22D1","negbinomial.size",1.22390075952105e-11,1.56063536002419e-11,"OK",1744,TRUE
"RPN1","negbinomial.size",1.50802443410612e-16,2.30996115648035e-16,"OK",2360,TRUE
"F2R","negbinomial.size",0.000372397535263904,0.000395752206755221,"OK",3556,TRUE
"AC136475.1","negbinomial.size",0.0366928185393854,0.0377367109587136,"OK",401,TRUE
"TMSB10","negbinomial.size",0.103701080689985,0.105898137484264,"OK",16284,TRUE
"IGHV3-30","negbinomial.size",0.000156974307985809,0.000168136925442578,"OK",37,TRUE
"HMGXB4","negbinomial.size",2.68780620851994e-16,4.07681934704878e-16,"OK",1684,TRUE
"TTC38","negbinomial.size",3.10297166392751e-26,6.31364497097446e-26,"OK",5237,TRUE
"FRYL","negbinomial.size",1.17694858879793e-21,2.10280188558707e-21,"OK",2322,TRUE
"MVD","negbinomial.size",1.42579063998692e-10,1.76414141365182e-10,"OK",5040,TRUE
"NT5DC1","negbinomial.size",6.03600325612844e-15,8.6018995154682e-15,"OK",977,TRUE
"SRSF10","negbinomial.size",4.03252451287459e-43,1.1998005032133e-42,"OK",7354,TRUE
"CACNA2D4","negbinomial.size",4.85626460434229e-19,8.0838357074585e-19,"OK",333,TRUE
"HIST1H2BN","negbinomial.size",0.000412085881570874,0.000437072996150233,"OK",1509,TRUE
"PCIF1","negbinomial.size",1.04836185459401e-25,2.08997873402059e-25,"OK",2872,TRUE
"LRMP","negbinomial.size",1.15147708603108e-40,3.30364259206536e-40,"OK",3567,TRUE
"LFNG","negbinomial.size",1.214679326346e-23,2.30502139881407e-23,"OK",1938,TRUE
"TMEM208","negbinomial.size",2.09081049647143e-16,3.18243366094494e-16,"OK",2773,TRUE
"POLR2G","negbinomial.size",4.84959474147522e-21,8.48972638761885e-21,"OK",5201,TRUE
"NECTIN1","negbinomial.size",1.88612206570793e-08,2.19591989292566e-08,"OK",320,TRUE
"CKAP4","negbinomial.size",5.0145073444692e-15,7.1697207845443e-15,"OK",222,TRUE
"HIST1H2BJ","negbinomial.size",1.24475561014617e-12,1.64526198562282e-12,"OK",871,TRUE
"SIGLEC7","negbinomial.size",9.90702826635124e-40,2.7870744889385e-39,"OK",697,TRUE
"IL17RB","negbinomial.size",0.037859323418158,0.0388626940340676,"OK",51,TRUE
"TRBC2","negbinomial.size",1.27201831666067e-06,1.41997309770303e-06,"OK",9446,TRUE
"CNFN","negbinomial.size",5.76067630708687e-12,7.41977845016118e-12,"OK",155,TRUE
"CEBPG","negbinomial.size",4.82904695840447e-15,6.91823173895594e-15,"OK",3050,TRUE
"AC012414.3","negbinomial.size",0.000513362567595852,0.000543427725288142,"OK",43,TRUE
"DPH3","negbinomial.size",1.6466623921181e-10,2.03394688411399e-10,"OK",2996,TRUE
"FN3KRP","negbinomial.size",0.000712410926634918,0.000752297614348168,"OK",722,TRUE
"TAPBPL","negbinomial.size",2.8699146515927e-07,3.24887519796689e-07,"OK",2061,TRUE
"UBE2S","negbinomial.size",3.99476625469168e-15,5.74198012354292e-15,"OK",12872,TRUE
"COMMD5","negbinomial.size",8.30163097361861e-22,1.4930545258523e-21,"OK",2742,TRUE
"GNB2","negbinomial.size",4.27342564269983e-17,6.66359469375697e-17,"OK",5621,TRUE
"AC009831.1","negbinomial.size",0.000174341509589978,0.000186370987826842,"OK",527,TRUE
"HOXC5","negbinomial.size",1.10420236098172e-20,1.90837842308315e-20,"OK",130,TRUE
"PRKACB","negbinomial.size",2.72081084799264e-29,6.02187625438371e-29,"OK",4722,TRUE
"HIPK1","negbinomial.size",2.51063105278591e-37,6.70635314469538e-37,"OK",6434,TRUE
"ATP6V0B","negbinomial.size",3.89582565951966e-13,5.2160776885791e-13,"OK",6602,TRUE
"NCBP2-AS2","negbinomial.size",0.0968081472040089,0.0989523427358601,"OK",4265,TRUE
"RAD51C","negbinomial.size",6.81994726883985e-11,8.52100554499633e-11,"OK",956,TRUE
"PI4K2A","negbinomial.size",8.67608921089472e-22,1.55652915619774e-21,"OK",1331,TRUE
"BUB3","negbinomial.size",3.72561205902345e-08,4.31208781004369e-08,"OK",5600,TRUE
"ADARB1","negbinomial.size",1.85654270683172e-07,2.11271832692445e-07,"OK",459,TRUE
"RNF157","negbinomial.size",0.00804937052420808,0.0083817017124375,"OK",440,TRUE
"MLLT11","negbinomial.size",1.50068906444993e-19,2.53109998506368e-19,"OK",2031,TRUE
"PPIL4","negbinomial.size",4.53522512092324e-08,5.24075827772111e-08,"OK",1732,TRUE
"RINL","negbinomial.size",0.000164971965410249,0.000176616087351841,"OK",2067,TRUE
"PIGT","negbinomial.size",5.70490798339283e-16,8.53964486955075e-16,"OK",3300,TRUE
"C10orf95","negbinomial.size",1.40478066232754e-11,1.78812749799791e-11,"OK",252,TRUE
"JCHAIN","negbinomial.size",2.47025172571086e-26,5.0309633737717e-26,"OK",632,TRUE
"FCGR3B","negbinomial.size",6.26091543145837e-10,7.62060918677508e-10,"OK",469,TRUE
"AC025181.2","negbinomial.size",0.000108343086452122,0.000116434216994883,"OK",661,TRUE
"MORF4L2-AS1","negbinomial.size",1.92203074680762e-06,2.14008454303168e-06,"OK",178,TRUE
"MTCH1","negbinomial.size",1.23960677911112e-15,1.82038395659581e-15,"OK",4616,TRUE
"ARF3","negbinomial.size",7.20377025369324e-16,1.06947143602058e-15,"OK",1623,TRUE
"FAM53B","negbinomial.size",3.50155903516759e-15,5.04308203670551e-15,"OK",1800,TRUE
"PAFAH1B3","negbinomial.size",2.08709691830119e-14,2.92436254250341e-14,"OK",760,TRUE
"CCT5","negbinomial.size",7.94611987090338e-13,1.05607438725425e-12,"OK",3240,TRUE
"WHRN","negbinomial.size",8.17475692937404e-08,9.38647314971534e-08,"OK",1483,TRUE
"ABI3","negbinomial.size",5.68435134780201e-34,1.40106341742984e-33,"OK",4158,TRUE
"ZNF276","negbinomial.size",0.258606508535125,0.262233528290176,"OK",3546,TRUE
"DUSP3","negbinomial.size",4.96682641662792e-09,5.89335147574724e-09,"OK",366,TRUE
"SLC2A14","negbinomial.size",1.01132112368772e-08,1.18827492810328e-08,"OK",39,TRUE
"BDP1","negbinomial.size",7.64206573505665e-14,1.05242162408494e-13,"OK",4655,TRUE
"SEC11C","negbinomial.size",3.3462921907013e-13,4.49140331784104e-13,"OK",4634,TRUE
"GNA13","negbinomial.size",6.5538231795686e-35,1.64718916297616e-34,"OK",3436,TRUE
"KLRF1","negbinomial.size",0.00360089988347315,0.00376947482975544,"OK",11816,TRUE
"PLEKHF1","negbinomial.size",0.0659694498183737,0.0675579493182496,"OK",3611,TRUE
"CA5B","negbinomial.size",1.05155897285441e-15,1.55053121150321e-15,"OK",2232,TRUE
"NRIP1","negbinomial.size",4.17006032836924e-29,9.19193176039927e-29,"OK",1249,TRUE
"DNAJC3","negbinomial.size",9.43841651950736e-33,2.27972443550239e-32,"OK",4292,TRUE
"AC020911.2","negbinomial.size",1.00988013294252e-06,1.13142045885968e-06,"OK",614,TRUE
"SRRM1","negbinomial.size",6.20768521870845e-19,1.02782207934188e-18,"OK",11198,TRUE
"KNOP1","negbinomial.size",5.3909177266689e-09,6.39305661516941e-09,"OK",556,TRUE
"RPA1","negbinomial.size",1.26085389719001e-21,2.24715867132714e-21,"OK",1267,TRUE
"PHLDA3","negbinomial.size",1.8264606837435e-07,2.07957649503393e-07,"OK",125,TRUE
"CLU","negbinomial.size",2.48159027119226e-33,6.0546336312891e-33,"OK",416,TRUE
"PTPRC","negbinomial.size",0.431191418312151,0.435812761565263,"OK",14433,TRUE
"AL137003.2","negbinomial.size",8.53418760624035e-09,1.00656078944727e-08,"OK",195,TRUE
"MMP9","negbinomial.size",2.11714420793952e-30,4.88000614986272e-30,"OK",501,TRUE
"SKAP1","negbinomial.size",0.0117134614444152,0.0121445974536026,"OK",7269,TRUE
"HDGFL3","negbinomial.size",0.000173211167161862,0.000185253955411281,"OK",1174,TRUE
"ATP6V1B2","negbinomial.size",8.31495902321147e-18,1.33002552517299e-17,"OK",1183,TRUE
"APBB1IP","negbinomial.size",1.02665928054733e-08,1.20499133090214e-08,"OK",5184,TRUE
"TANC1","negbinomial.size",0.00182189720726009,0.00191365377363057,"OK",154,TRUE
"WARS","negbinomial.size",4.32821408372925e-12,5.59469389011249e-12,"OK",535,TRUE
"MORF4L1","negbinomial.size",1.93576065424254e-17,3.05357444294697e-17,"OK",9977,TRUE
"AL109955.1","negbinomial.size",0.090145899919,0.0921859768620043,"OK",827,TRUE
"HLA-DMB","negbinomial.size",4.83782510091311e-15,6.92623276823797e-15,"OK",564,TRUE
"TSPAN31","negbinomial.size",6.20965841979765e-13,8.28336353784815e-13,"OK",1680,TRUE
"ERLEC1","negbinomial.size",1.03553073509607e-12,1.37122476460523e-12,"OK",2567,TRUE
"LAPTM4B","negbinomial.size",1.38834113153182e-08,1.62247409175243e-08,"OK",125,TRUE
"UTRN","negbinomial.size",5.32981819844368e-38,1.44324290542127e-37,"OK",6921,TRUE
"NSD3","negbinomial.size",0.0150164495576966,0.0155246325503546,"OK",6659,TRUE
"TMEM243","negbinomial.size",0.45708913316855,0.461343103695944,"OK",4019,TRUE
"ZNF92","negbinomial.size",3.78345085815494e-23,7.07440078563627e-23,"OK",2294,TRUE
"AC139530.1","negbinomial.size",3.0571933974542e-06,3.39531616952286e-06,"OK",1130,TRUE
"JAG1","negbinomial.size",2.49811211453871e-29,5.53463245805359e-29,"OK",316,TRUE
"EPM2AIP1","negbinomial.size",1.57861271022516e-06,1.76041695037449e-06,"OK",2272,TRUE
"ZMAT4","negbinomial.size",5.53950586333823e-32,1.32325861427099e-31,"OK",183,TRUE
"ZMAT2","negbinomial.size",9.50881935352707e-07,1.06587230893024e-06,"OK",3372,TRUE
"SERINC1","negbinomial.size",2.67101511162366e-15,3.86744444399982e-15,"OK",3613,TRUE
"AP002387.2","negbinomial.size",1.31794464313912e-13,1.79223945515282e-13,"OK",1804,TRUE
"MTF2","negbinomial.size",9.20040254438645e-15,1.30173992946994e-14,"OK",3272,TRUE
"PRPF40A","negbinomial.size",6.79440286534968e-19,1.12410830014824e-18,"OK",5717,TRUE
"BIK","negbinomial.size",0.135987336149797,0.138347341514498,"OK",194,TRUE
"NDUFA4","negbinomial.size",0.000143019719613604,0.00015326569755035,"OK",10745,TRUE
"IGHG2","negbinomial.size",0.0636349422250968,0.0651980111885852,"OK",220,TRUE
"CTSF","negbinomial.size",4.56940263387282e-09,5.4366617185245e-09,"OK",719,TRUE
"MXI1","negbinomial.size",0.127690685804857,0.13002868427734,"OK",1478,TRUE
"TXLNG","negbinomial.size",4.19123905830419e-05,4.55450777427945e-05,"OK",1924,TRUE
"TSPAN5","negbinomial.size",0.0251200389811808,0.0258837836342903,"OK",1675,TRUE
"EIF4H","negbinomial.size",1.18533994621765e-26,2.44391857732517e-26,"OK",5700,TRUE
"TNFAIP2","negbinomial.size",5.18029055297128e-06,5.73560500734799e-06,"OK",52,TRUE
"DUT","negbinomial.size",3.61894569255877e-12,4.68906404250894e-12,"OK",3436,TRUE
"AC006333.2","negbinomial.size",5.56914680917894e-15,7.95749633011141e-15,"OK",581,TRUE
"LBR","negbinomial.size",4.23790667795906e-17,6.61772468286048e-17,"OK",3448,TRUE
"INSIG1","negbinomial.size",0.000185601127188198,0.000198212134353128,"OK",4664,TRUE
"ARSJ","negbinomial.size",1.66915052301967e-09,2.0057548390192e-09,"OK",54,TRUE
"TMOD2","negbinomial.size",4.92489131642695e-17,7.66840578989954e-17,"OK",149,TRUE
"AL360012.1","negbinomial.size",5.69006226287304e-14,7.87603385333224e-14,"OK",521,TRUE
"CCL20","negbinomial.size",4.71801811223956e-37,1.25102460702294e-36,"OK",122,TRUE
"DDX27","negbinomial.size",1.85945677611334e-19,3.12890748439863e-19,"OK",3741,TRUE
"UBE2D3","negbinomial.size",5.36913735437445e-18,8.63921284987996e-18,"OK",12082,TRUE
"MAGT1","negbinomial.size",2.31369986591822e-14,3.23143271679112e-14,"OK",1723,TRUE
"STX10","negbinomial.size",8.19882856974972e-06,9.03161968907422e-06,"OK",2585,TRUE
"IFITM2","negbinomial.size",3.15349151845155e-10,3.86000175142292e-10,"OK",15485,TRUE
"DBI","negbinomial.size",1.68307112959014e-39,4.69226385614526e-39,"OK",11331,TRUE
"SNAPC1","negbinomial.size",2.81873227689305e-11,3.55869051721829e-11,"OK",911,TRUE
"UNC93B1","negbinomial.size",2.84409222466794e-18,4.61393869506713e-18,"OK",544,TRUE
"SERINC5","negbinomial.size",7.07152398684338e-08,8.13262753311945e-08,"OK",505,TRUE
"TFDP1","negbinomial.size",6.29699991357521e-12,8.10094472867416e-12,"OK",1579,TRUE
"HES5","negbinomial.size",3.37186209845641e-19,5.63015311127942e-19,"OK",59,TRUE
"ZNF516","negbinomial.size",4.32889897901622e-29,9.53236739643267e-29,"OK",234,TRUE
"GPRIN3","negbinomial.size",6.94635207841029e-12,8.92573320975825e-12,"OK",2531,TRUE
"CARMIL3","negbinomial.size",6.06329376387502e-15,8.63511764533481e-15,"OK",230,TRUE
"AC025171.3","negbinomial.size",0.485626544247059,0.489008344694462,"OK",1531,TRUE
"CCDC71L","negbinomial.size",1.73053453888968e-12,2.27073769803492e-12,"OK",2039,TRUE
"TNIP3","negbinomial.size",1.01948150930186e-08,1.19721461487587e-08,"OK",146,TRUE
"SEPT11","negbinomial.size",7.35808401514805e-11,9.17750674459811e-11,"OK",2093,TRUE
"SDC4","negbinomial.size",4.22933032447622e-06,4.69468652701582e-06,"OK",268,TRUE
"PLK3","negbinomial.size",9.07707031658654e-05,9.79023645782009e-05,"OK",2823,TRUE
"PRR5L","negbinomial.size",8.80827622806157e-14,1.20613327895616e-13,"OK",1172,TRUE
"PITPNA","negbinomial.size",7.07818565909599e-11,8.83856343959654e-11,"OK",1218,TRUE
"OR4D1","negbinomial.size",2.85553815825785e-07,3.23428838917038e-07,"OK",500,TRUE
"NSA2","negbinomial.size",2.36587884363567e-25,4.68210876993228e-25,"OK",7233,TRUE
"MRPS34","negbinomial.size",2.08549480391734e-07,2.36829226685692e-07,"OK",3403,TRUE
"TAX1BP1","negbinomial.size",7.89106272467955e-15,1.12160649081454e-14,"OK",7443,TRUE
"RNF168","negbinomial.size",8.81843356508938e-24,1.68670038824329e-23,"OK",5444,TRUE
"LETMD1","negbinomial.size",7.56007340490711e-06,8.33645104994587e-06,"OK",2201,TRUE
"CCDC93","negbinomial.size",4.09950181607347e-18,6.62086332022587e-18,"OK",1610,TRUE
"GABARAPL1","negbinomial.size",0.00241365300200709,0.00253153450742426,"OK",9839,TRUE
"RABEP2","negbinomial.size",1.13944349506571e-14,1.60588235269494e-14,"OK",1494,TRUE
"FOXK2","negbinomial.size",1.15398360313715e-13,1.57420782088332e-13,"OK",1042,TRUE
"CYB5A","negbinomial.size",2.45417240577049e-10,3.0125070447743e-10,"OK",2115,TRUE
"BCL7B","negbinomial.size",1.76923344117261e-14,2.48540630434157e-14,"OK",4710,TRUE
"DCBLD1","negbinomial.size",7.32240384087262e-05,7.91739478108311e-05,"OK",540,TRUE
"EMC3","negbinomial.size",2.51018761229801e-12,3.27593076478603e-12,"OK",3903,TRUE
"IGHV1-46","negbinomial.size",3.96903378112671e-05,4.317369243362e-05,"OK",51,TRUE
"UACA","negbinomial.size",3.99000547984339e-29,8.81295507716937e-29,"OK",129,TRUE
"SGCB","negbinomial.size",7.62343560850364e-17,1.17772306515986e-16,"OK",179,TRUE
"TSC22D4","negbinomial.size",0.0373431876596983,0.0383691966053461,"OK",4410,TRUE
"UNG","negbinomial.size",0.000667471694465829,0.000705185633364044,"OK",988,TRUE
"AKNA","negbinomial.size",4.04293120124497e-33,9.83084952410352e-33,"OK",7297,TRUE
"RENBP","negbinomial.size",3.47092605146641e-13,4.65292868085948e-13,"OK",190,TRUE
"KRT10","negbinomial.size",7.30489075657049e-18,1.17191627596164e-17,"OK",8768,TRUE
"NFIL3","negbinomial.size",5.03487096913795e-66,2.1205116761282e-65,"OK",6159,TRUE
"PIGX","negbinomial.size",4.12369852557983e-09,4.91175293903496e-09,"OK",1415,TRUE
"PLAU","negbinomial.size",3.66861507462918e-15,5.27667513055085e-15,"OK",93,TRUE
"AC246785.3","negbinomial.size",3.91526156551332e-12,5.06694650095369e-12,"OK",313,TRUE
"AKIRIN2","negbinomial.size",7.30045015656e-10,8.87593968025709e-10,"OK",4062,TRUE
"CTSL","negbinomial.size",8.88559875895648e-05,9.58848940705304e-05,"OK",49,TRUE
"BAZ1A","negbinomial.size",3.44234519209594e-26,6.97798759033279e-26,"OK",7380,TRUE
"AL445524.1","negbinomial.size",6.64534891388097e-15,9.45784894633059e-15,"OK",454,TRUE
"TPST2","negbinomial.size",1.17551579111464e-22,2.16075741604038e-22,"OK",6060,TRUE
"MARCKS","negbinomial.size",0.00411502513127704,0.00430559069451997,"OK",58,TRUE
"SNRPA","negbinomial.size",1.93198583688969e-08,2.24811012887003e-08,"OK",2626,TRUE
"B3GLCT","negbinomial.size",1.87984074609693e-10,2.31669010129786e-10,"OK",369,TRUE
"APOA1","negbinomial.size",1.53774089579736e-09,1.84989462173293e-09,"OK",388,TRUE
"FBXO11","negbinomial.size",3.12307939746937e-16,4.72711738528336e-16,"OK",2173,TRUE
"RPL39L","negbinomial.size",3.22920957479811e-05,3.52144573541332e-05,"OK",880,TRUE
"NXPH4","negbinomial.size",9.47296435718445e-11,1.17814562446864e-10,"OK",136,TRUE
"PPWD1","negbinomial.size",2.50157606891465e-09,2.98784058010786e-09,"OK",1465,TRUE
"TRAF4","negbinomial.size",2.41733987077666e-12,3.15856034922564e-12,"OK",1799,TRUE
"SYNM","negbinomial.size",6.26598557722806e-06,6.91650011043647e-06,"OK",118,TRUE
"SH3BGRL","negbinomial.size",5.38208376586097e-12,6.94452093286879e-12,"OK",8418,TRUE
"CA2","negbinomial.size",6.5948263160059e-16,9.81082186516927e-16,"OK",167,TRUE
"WDR60","negbinomial.size",1.4725439744719e-19,2.48749834939996e-19,"OK",1426,TRUE
"C2CD4D","negbinomial.size",5.14030670280791e-17,7.99234784114005e-17,"OK",92,TRUE
"IDS","negbinomial.size",6.07192421830894e-14,8.39388376641943e-14,"OK",9617,TRUE
"TUSC2","negbinomial.size",3.28446031537417e-05,3.57989669550079e-05,"OK",2269,TRUE
"CCDC69","negbinomial.size",3.48773804002198e-16,5.26803886407219e-16,"OK",3593,TRUE
"TNFRSF11A","negbinomial.size",0.0047911327185469,0.00500576438657429,"OK",79,TRUE
"RHOBTB3","negbinomial.size",4.38838958460052e-29,9.65356694624597e-29,"OK",1745,TRUE
"IGLV2-23","negbinomial.size",0.000505945904769161,0.000535838216525542,"OK",33,TRUE
"AC016773.1","negbinomial.size",6.81311095753784e-08,7.84653835513554e-08,"OK",478,TRUE
"ADAT1","negbinomial.size",7.14255412180136e-09,8.43801736938298e-09,"OK",541,TRUE
"P4HA2","negbinomial.size",0.000170150919079386,0.000182070717061267,"OK",61,TRUE
"STAT2","negbinomial.size",8.80905968544256e-13,1.16790039472646e-12,"OK",980,TRUE
"FAM83D","negbinomial.size",0.00040259155591076,0.00042721188100315,"OK",443,TRUE
"TPP1","negbinomial.size",2.71787851412999e-07,3.08158834142601e-07,"OK",2215,TRUE
"ZNF570","negbinomial.size",2.88625263476567e-10,3.5348853556221e-10,"OK",729,TRUE
"LGR6","negbinomial.size",1.00168064740065e-17,1.59753332662647e-17,"OK",807,TRUE
"SLTM","negbinomial.size",8.22309210792104e-26,1.64386053291067e-25,"OK",7095,TRUE
"SLC35F6","negbinomial.size",1.30178295419605e-12,1.71854365651323e-12,"OK",880,TRUE
"ZC3H7A","negbinomial.size",8.70602276789336e-14,1.19288461045867e-13,"OK",2579,TRUE
"SLC7A6","negbinomial.size",6.09553299462318e-27,1.26883023659671e-26,"OK",776,TRUE
"MED30","negbinomial.size",3.26937385475369e-16,4.94165288568694e-16,"OK",4004,TRUE
"ZBTB21","negbinomial.size",3.16397474831016e-13,4.25459468635136e-13,"OK",1610,TRUE
"BAZ2B","negbinomial.size",0.0122491621620066,0.0126878857351444,"OK",1970,TRUE
"ESYT2","negbinomial.size",2.68593675123864e-28,5.77383232253381e-28,"OK",2535,TRUE
"TMEM241","negbinomial.size",8.79639721325415e-13,1.16693489636381e-12,"OK",212,TRUE
"AL353708.1","negbinomial.size",0.000129626397459869,0.000139050275020008,"OK",400,TRUE
"ILKAP","negbinomial.size",1.93915510477902e-42,5.69922414941151e-42,"OK",2894,TRUE
"KCNMA1","negbinomial.size",0.135510785397688,0.137927214231621,"OK",35,TRUE
"AL133342.1","negbinomial.size",2.24953420974297e-11,2.84835942844863e-11,"OK",1399,TRUE
"PARD6A","negbinomial.size",0.23954516070335,0.243132172936624,"OK",775,TRUE
"CRY2","negbinomial.size",6.89432505903164e-08,7.93304565147991e-08,"OK",551,TRUE
"EIF4B","negbinomial.size",2.91221690111275e-22,5.29915978063218e-22,"OK",6352,TRUE
"ELF2","negbinomial.size",1.98241712388435e-18,3.23297950504148e-18,"OK",4233,TRUE
"KIAA0586","negbinomial.size",4.8371410417285e-09,5.74576063499952e-09,"OK",1333,TRUE
"JPX","negbinomial.size",0.424294294111458,0.429041642856761,"OK",3017,TRUE
"GSR","negbinomial.size",0.117497436745544,0.119761250141487,"OK",1379,TRUE
"AC005614.1","negbinomial.size",5.94596865795738e-06,6.57329562645747e-06,"OK",195,TRUE
"HIST1H2BH","negbinomial.size",1.76800394650864e-05,1.9299449219815e-05,"OK",478,TRUE
"CRCP","negbinomial.size",6.18359967706035e-25,1.20939834982362e-24,"OK",3074,TRUE
"SF3B2","negbinomial.size",4.00731376319859e-16,6.02764462716903e-16,"OK",8282,TRUE
"NDUFAF3","negbinomial.size",3.83498334358798e-07,4.33233274595954e-07,"OK",2705,TRUE
"HIPK1-AS1","negbinomial.size",0.558887720474987,0.562257637156886,"OK",1740,TRUE
"KHDRBS1","negbinomial.size",3.64970368445966e-13,4.88956596145337e-13,"OK",6649,TRUE
"PRCP","negbinomial.size",1.89743118238769e-12,2.48822746952775e-12,"OK",1197,TRUE
"TRERF1","negbinomial.size",0.0320703490943442,0.0329983810178523,"OK",1167,TRUE
